,Cat,Formulation,Oil
1692,0,0.55%#Surf_214#0.2%#Surf_69#0.75%#Cosolv_46#,Oil_30
1693,1,0.55%#Surf_214#0.2%#Surf_69#0.75%#Cosolv_46#,Oil_30
1694,1,0.275%#Surf_214#0.1%#Surf_69#0.375%#Cosolv_46#,Oil_30
1695,1,0.15%#Surf_69#0.2%#Surf_211#0.15%#Surf_210#,Oil_30
1696,0,0.2%#Surf_211#0.2%#Surf_69#0.2%#Surf_53#0.2%#Surf_210#0.25%#Cosolv_46#,Oil_30
1697,0,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_188#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30 + 10% Oil_L
1698,0,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_106#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30 + 10% Oil_L
1699,1,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.25%#Cosolv_39#,Oil_30 + 10% Oil_L
1700,1,0.25%#Surf_69#0.25%#Surf_107#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30 + 10% Oil_L
1701,0,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_100#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30 + 10% Oil_L
1702,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1703,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1704,1,0.25%#Surf_69#0.25%#Surf_134#0.25%#Surf_210#0.5%#Cosolv_46#,Oil_30 + 10% Oil_L
1705,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1706,0,0.15%#Surf_69#0.2%#Surf_211#0.15%#Surf_210#0.25%#Cosolv_46#,Oil_30
1707,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1708,1,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_165#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1709,0,0.25%#Surf_69#0.25%#Surf_211#,Oil_30 + 10% Oil_L
1710,1,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.25%#Cosolv_49#,Oil_30 + 10% Oil_L
1711,1,0.2%#Surf_69#0.3%#Surf_211#0.25%#Surf_165#,Oil_30 + 10% Oil_L
1712,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1713,1,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_211#0.25%#Surf_210#,Oil_30
1714,1,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_211#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30
1715,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_35#,Oil_30 + 10% Oil_L
1716,1,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#0.5%#Cosolv_43#,Oil_30 + 10% Oil_L
1717,0,0.25%#Surf_69#0.25%#Surf_188#0.25%#Surf_210#1%#Cosolv_43#,Oil_30 + 10% Oil_L
1718,1,0.2%#Surf_70#0.25%#Surf_214#0.3%#Surf_182#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1719,1,0.2%#Surf_70#0.25%#Surf_214#0.3%#Surf_182#0.5%#Cosolv_43#,Oil_30 + 10% Oil_L
1720,1,0.25%#Surf_200#0.2%#Surf_69#0.3%#Surf_211#0.25%#Cosolv_46#,Oil_30
1721,1,0.25%#Surf_70#0.25%#Surf_214#0.25%#Surf_182#0.75%#Cosolv_43#,Oil_30 + 10% Oil_L
1722,1,0.25%#Surf_69#0.25%#Surf_200#0.25%#Surf_188#0.5%#Cosolv_39#,Oil_30 + 10% Oil_L
1723,1,0.1%#Surf_214#0.2%#Surf_69#0.2%#Surf_53#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30
1724,0,0.25%#Surf_18#0.25%#Surf_69#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30
1725,0,0.25%#Surf_69#0.25%#Surf_53#0.25%#Surf_210#0.25%#Cosolv_46#,Oil_30
1726,0,0.2%#Surf_53#0.2%#Surf_69#0.2%#Surf_210#0.25%#Cosolv_46#,Oil_30
1727,0,0.33%#Surf_154#0.33%#Surf_70#0.33%#Surf_203#0.5%#Cosolv_48#,Oil_34
1728,0,0.33%#Surf_154#0.33%#Surf_70#0.33%#Surf_203#,Oil_34
1729,0,0.33%#Surf_185#0.33%#Surf_70#0.58%#Surf_164#0.5%#Cosolv_48#,Oil_34
1730,0,0.33%#Surf_176#0.33%#Surf_70#0.58%#Surf_203#0.5%#Cosolv_48#,Oil_34
1731,0,0.08%#Surf_171#0.08%#Surf_70#0.14%#Surf_203#0.25%#Cosolv_48#,Oil_34
1732,0,0.25%#Surf_38#0.25%#Surf_67#,Oil_34
1733,0,0.5%#Surf_29#0.5%#Surf_67#,Oil_34
1734,1,0.33%#Surf_212#0.33%#Surf_70#0.33%#Surf_176#0.5%#Cosolv_48#,Oil_34
1735,1,0.33%#Surf_167#0.33%#Surf_70#0.33%#Surf_176#0.5%#Cosolv_48#,Oil_34
1736,1,0.33%#Surf_161#0.33%#Surf_70#0.33%#Surf_176#0.5%#Cosolv_48#,Oil_34
1737,0,0.33%#Surf_161#0.33%#Surf_70#0.33%#Surf_176#0.5%#Cosolv_48#,Oil_34
1738,1,0.33%#Surf_161#0.33%#Surf_70#0.33%#Surf_176#0.5%#Cosolv_48#,Oil_34
1739,1,0.33%#Surf_102#0.33%#Surf_70#0.33%#Surf_203#0.25%#Cosolv_48#,Oil_34
1740,1,0.33%#Surf_152#0.33%#Surf_70#0.33%#Surf_203#0.25%#Cosolv_48#,Oil_34
1741,1,0.33%#Surf_154#0.33%#Surf_70#0.33%#Surf_203#0.25%#Cosolv_48#,Oil_34
1742,1,0.33%#Surf_185#0.33%#Surf_70#0.33%#Surf_203#0.5%#Cosolv_48#,Oil_34
1743,0,0.33%#Surf_141#0.33%#Surf_70#0.33%#Surf_203#0.5%#Cosolv_48#,Oil_34
1744,0,0.4%#Surf_185#0.4%#Surf_70#0.2%#Surf_203#0.5%#Cosolv_48#,Oil_34
1745,1,0.33%#Surf_185#0.33%#Surf_70#0.58%#Surf_203#0.5%#Cosolv_48#,Oil_34
1746,0,0.33%#Surf_185#0.33%#Surf_70#0.58%#Surf_203#0.5%#Cosolv_48#,Oil_34
1747,1,0.33%#Surf_185#0.33%#Surf_70#0.83%#Surf_164#0.75%#Cosolv_48#,Oil_34
1748,1,0.1667%#Surf_171#0.1667%#Surf_70#0.29%#Surf_203#0.25%#Cosolv_48#,Oil_34
1749,1,0.1667%#Surf_171#0.1667%#Surf_70#0.29%#Surf_203#0.25%#Cosolv_48#,Oil_34
1750,1,0.33%#Surf_141#0.33%#Surf_70#0.58%#Surf_203#0.5%#Cosolv_48#,Oil_34
1751,1,0.16%#Surf_171#0.16%#Surf_70#0.28%#Surf_203#,Oil_34
1752,1,0.33%#Surf_199#0.33%#Surf_70#0.33%#Surf_203#,Oil_34
1753,1,0.33%#Surf_199#0.33%#Surf_70#0.33%#Surf_195#,Oil_34
1754,0,0.1667%#Surf_176#0.1667%#Surf_70#0.29%#Surf_203#,Oil_34
1755,1,0.5%#Surf_38#0.5%#Surf_67#,Oil_34
1756,1,0.5%#Surf_38#0.5%#Surf_67#,Oil_34
1757,0,0.5%#Surf_67#1%#Cosolv_48#,Oil_34
1758,0,0.15%#Surf_65#0.15%#Surf_70#,Oil_34
1759,1,0.7%#Surf_51#0.3%#Surf_16#,Oil_34 + 50% Oil_A
1760,1,0.21%#Surf_51#0.09%#Surf_16#,Oil_34 + 50% Oil_A
1761,0,0.5%#Surf_33#0.5%#Surf_70#,Oil_34 + 20% Oil_L
1762,0,0.5%#Surf_50#0.5%#Surf_70#,Oil_34 + 20% Oil_L
1763,1,0.5%#Surf_50#0.5%#Surf_70#0.5%#Cosolv_48#,Oil_34 + 20% Oil_L
1764,0,0.5%#Surf_50#0.5%#Surf_70#0.5%#Cosolv_48#,Oil_34 + 20% Oil_L
1765,1,0.5%#Surf_207#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1766,1,0.5%#Surf_201#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1767,0,0.5%#Surf_50#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1768,1,0.5%#Surf_109#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1769,1,0.4%#Surf_207#0.4%#Surf_16#0.2%#Cosolv_23#,Oil_34 + 20% Oil_L
1770,0,0.5%#Surf_207#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1771,0,0.6%#Surf_135#0.4%#Surf_16#,Oil_34 + 20% Oil_L
1772,0,0.5%#Surf_207#0.3%#Surf_16#0.2%#Cosolv_23#,Oil_34 + 20% Oil_L
1773,0,0.5%#Surf_135#0.3%#Surf_16#0.2%#Cosolv_23#,Oil_34 + 20% Oil_L
1774,1,0.25%#Surf_207#0.25%#Surf_16#,Oil_34 + 20% Oil_L
1775,1,0.65%#Surf_207#0.65%#Surf_16#0.2%#Cosolv_23#,Oil_34 + 20% Oil_L
1776,1,0.5%#Surf_207#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1777,1,0.5%#Surf_207#0.5%#Surf_16#0.2%#Cosolv_25#,Oil_34 + 20% Oil_L
1778,1,0.5%#Surf_201#0.5%#Surf_16#0.2%#Cosolv_25#,Oil_34 + 20% Oil_L
1779,1,0.5%#Surf_50#0.5%#Surf_16#,Oil_34 + 20% Oil_L
1780,1,0.5%#Surf_50#0.5%#Surf_16#0.2%#Cosolv_25#,Oil_34 + 20% Oil_L
1781,0,0.5%#Surf_65#0.5%#Surf_70#,Oil_34 + 5% Oil_L
1782,1,0.5%#Surf_207#0.5%#Surf_16#,Oil_34 + 5% Oil_L
1783,1,0.5%#Surf_207#0.5%#Surf_16#,Oil_34
1784,1,0.5%#Surf_207#0.25%#Surf_16#0.25%#Surf_17#,Oil_34 + 5% Oil_L
1785,0,0.5%#Surf_65#0.25%#Surf_16#0.25%#Surf_17#,Oil_34 + 5% Oil_L
1786,1,0.5%#Surf_207#0.25%#Surf_16#0.25%#Surf_17#0.2%#Cosolv_25#,Oil_34 + 5% Oil_L
1787,0,0.5%#Surf_65#0.25%#Surf_16#0.25%#Surf_17#0.2%#Cosolv_25#,Oil_34 + 5% Oil_L
1788,0,0.5%#Surf_207#0.5%#Surf_16#,Oil_34 + 5% Oil_L
1789,1,0.5%#Surf_70#0.5%#Surf_66#0.3%#Surf_92#,Oil_34
1790,0,0.5%#Surf_70#0.5%#Surf_66#0.5%#Surf_92#,Oil_34
1791,1,20%#Surf_209#,Oil_34
1792,1,0.5%#Surf_66#0.2%#Surf_70#0.3%#Surf_92#,Oil_34
1793,1,0.33%#Surf_14#0.67%#Surf_69#2%#Cosolv_48#,Oil_20
1794,0,0.2%#Surf_14#0.8%#Surf_69#2%#Cosolv_48#,Oil_20
1795,1,0.5%#Surf_66#0.25%#Surf_14#2%#Cosolv_48#,Oil_20
1796,0,0.5%#Surf_66#0.25%#Surf_14#1%#Cosolv_48#,Oil_20
1797,0,0.5%#Surf_66#0.25%#Surf_14#0.5%#Cosolv_48#,Oil_20
1798,1,0.5%#Surf_66#0.25%#Surf_14#1.4%#Cosolv_48#,Oil_20
1799,1,0.3%#Surf_99#0.3%#Surf_187#,Oil_20
1800,0,2%#Surf_14#1%#Surf_69#6%#Cosolv_27#,Oil_26
1801,1,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26 + 23% Oil_F
1802,0,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26 + 10.3% Oil_G
1803,1,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26 + 10.4% Oil_I
1804,1,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26
1805,1,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26 + 12.3% Oil_B
1806,1,0.15%#Surf_189#0.15%#Surf_69#1%#Cosolv_41#,Oil_26 + 3.84% Oil_L
1807,1,0.15%#Surf_69#0.15%#Surf_189#1%#Cosolv_48#,Oil_26
1808,1,0.225%#Surf_200#0.075%#Surf_69#1%#Cosolv_41#,Oil_26 + 24% Oil_B
1809,1,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26 + 21% Oil_F
1810,1,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26 + 9.21% Oil_G
1811,1,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26 + 9.67% Oil_I
1812,1,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26
1813,0,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26 + 11.5% Oil_B
1814,1,0.25%#Surf_63#0.25%#Surf_69#1%#Cosolv_47#,Oil_26 + 3.43% Oil_L
1815,1,0.15%#Surf_67#0.35%#Surf_213#2%#Cosolv_47#,Oil_31
1816,0,0.25%#Surf_68#0.25%#Surf_60#1%#Cosolv_47#,Oil_31
1817,0,0.25%#Surf_67#0.1%#Surf_198#0.15%#Surf_213#1%#Cosolv_47#,Oil_31
1818,1,0.25%#Surf_67#0.25%#Surf_196#1%#Cosolv_47#,Oil_31
1819,0,0.25%#Surf_67#0.1%#Surf_198#0.15%#Surf_213#,Oil_31
1820,1,0.3%#Surf_67#0.2%#Surf_207#0.5%#Cosolv_47#,Oil_31
1821,1,0.3%#Surf_67#0.15%#Surf_198#0.05%#Surf_213#0.5%#Cosolv_47#,Oil_31
1822,1,0.3%#Surf_68#0.2%#Surf_196#0.5%#Cosolv_46#,Oil_31
1823,0,0.3%#Surf_68#0.2%#Surf_207#0.5%#Cosolv_46#,Oil_31
1824,0,0.18%#Surf_68#0.12%#Surf_207#0.3%#Cosolv_46#,Oil_31
1825,1,0.15%#Surf_67#0.35%#Surf_213#1%#Cosolv_47#,Oil_31
1826,1,0.15%#Surf_67#0.35%#Surf_213#2%#Cosolv_47#,Oil_31
1827,1,0.25%#Surf_67#0.1%#Surf_211#0.15%#Surf_213#1%#Cosolv_47#,Oil_31
1828,1,0.15%#Surf_67#0.35%#Surf_213#1%#Cosolv_47#,Oil_31
1829,1,0.15%#Surf_67#0.35%#Surf_213#2%#Cosolv_47#,Oil_31
1830,0,0.15%#Surf_67#0.1%#Surf_211#0.25%#Surf_213#1%#Cosolv_47#,Oil_31
1831,1,0.15%#Surf_67#0.05%#Surf_198#0.3%#Surf_213#1%#Cosolv_47#,Oil_31
1832,1,0.15%#Surf_67#0.05%#Surf_198#0.3%#Surf_213#0.5%#Cosolv_47#,Oil_31
1833,0,0.15%#Surf_67#0.1%#Surf_198#0.25%#Surf_213#0.5%#Cosolv_47#,Oil_31
1834,1,0.25%#Surf_67#0.1%#Surf_211#0.15%#Surf_213#1%#Cosolv_47#,Oil_31
1835,1,0.25%#Surf_67#0.1%#Surf_198#0.15%#Surf_213#1%#Cosolv_47#,Oil_31
1836,0,0.3%#Surf_67#0.2%#Surf_211#1%#Cosolv_47#,Oil_31
1837,1,0.2%#Surf_67#0.05%#Surf_198#0.25%#Surf_213#1%#Cosolv_47#,Oil_31
1838,0,0.15%#Surf_67#0.05%#Surf_198#0.3%#Surf_213#1%#Cosolv_47#,Oil_31
1839,0,0.15%#Surf_67#0.05%#Surf_198#0.3%#Surf_213#1%#Cosolv_42#,Oil_31
1840,1,0.25%#Surf_67#0.1%#Surf_211#0.15%#Surf_213#2%#Cosolv_47#,Oil_31
1841,1,0.25%#Surf_67#0.1%#Surf_211#0.15%#Surf_213#1%#Cosolv_47#0.1%#Cosolv_1#,Oil_31
1842,0,1%#Surf_138#1%#Cosolv_48#,Oil_31
1843,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12
1844,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12 + 50% Oil_C
1845,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12 + 50% Oil_D
1846,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12 + 50% Oil_E
1847,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12 + 50% Oil_I
1848,0,0.15%#Surf_51#0.15%#Surf_67#1%#Cosolv_44#,Oil_12 + 50% Oil_J
1849,0,1%#Cosolv_44#,Oil_12
1850,1,1%#Cosolv_44#,Oil_12 + 9.67% Oil_B
1851,0,1%#Cosolv_44#,Oil_12 + 15.1% Oil_F
1852,0,1%#Cosolv_44#,Oil_12 + 20.1% Oil_H
1853,1,1%#Cosolv_44#,Oil_12 + 10.2% Oil_I
1854,1,1%#Cosolv_44#,Oil_12
1855,1,1%#Cosolv_44#,Oil_12 + 9.67% Oil_B
1856,1,1%#Cosolv_44#,Oil_12 + 15.1% Oil_F
1857,1,1%#Cosolv_44#,Oil_12 + 20.1% Oil_H
1858,1,1%#Cosolv_44#,Oil_12 + 10.2% Oil_I
1859,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22 + 15% Oil_C
1860,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22 + 15% Oil_J
1861,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22 + 15% Oil_G
1862,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22
1863,0,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22 + 15% Oil_L
1864,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22
1865,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#1%#Cosolv_44#,Oil_22
1866,1,0.4%#Surf_58#0.6%#Surf_67#,Oil_22
1867,1,0.5%#Surf_58#0.15%#Surf_70#0.35%#Surf_67#,Oil_22
1868,1,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_31#,Oil_1
1869,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_40#,Oil_1
1870,1,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_31#,Oil_1
1871,1,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_40#,Oil_1
1872,1,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_40#,Oil_1
1873,1,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_40#,Oil_1
1874,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_31#,Oil_1
1875,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_31#,Oil_1
1876,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_31#,Oil_1
1877,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_31#,Oil_1
1878,1,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_40#,Oil_1
1879,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#1%#Cosolv_40#,Oil_1
1880,1,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#1.5%#Cosolv_40#,Oil_1
1881,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#1%#Cosolv_31#,Oil_1
1882,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_40#,Oil_1
1883,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_40#,Oil_1
1884,0,0.66%#Surf_59#0.3%#Surf_70#0.4%#Surf_67#0.3%#Cosolv_46#,Oil_1
1885,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_46#,Oil_1
1886,0,0.66%#Surf_39#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_40#,Oil_1
1887,1,0.66%#Surf_207#0.35%#Surf_70#0.35%#Surf_67#0.6%#Cosolv_40#,Oil_1
1888,1,0.66%#Surf_207#0.4%#Surf_70#0.3%#Surf_67#0.6%#Cosolv_40#,Oil_1
1889,0,0.66%#Surf_207#0.3%#Surf_70#0.4%#Surf_67#0.6%#Cosolv_40#,Oil_1
1890,1,0.5%#Surf_61#0.5%#Surf_70#1%#Cosolv_35#,Oil_1 + 12% Oil_L
1891,1,0.5%#Surf_61#0.5%#Surf_70#2%#Cosolv_35#,Oil_1 + 12% Oil_L
1892,0,0.5%#Surf_61#0.5%#Surf_70#1%#Cosolv_44#,Oil_1 + 12% Oil_L
1893,0,0.5%#Surf_61#0.5%#Surf_70#2%#Cosolv_35#,Oil_1 + 12% Oil_L
1894,1,0.5%#Surf_61#0.5%#Surf_70#1%#Cosolv_35#,Oil_1 + 12% Oil_L
1895,0,0.5%#Surf_56#0.5%#Surf_67#1%#Cosolv_42#,Oil_1 + 12% Oil_L
1896,0,0.5%#Surf_153#0.4%#Surf_70#0.1%#Surf_68#1%#Cosolv_35#,Oil_1 + 12% Oil_L
1897,0,0.5%#Surf_53#0.5%#Surf_67#1%#Cosolv_42#,Oil_1 + 12% Oil_L
1898,1,0.5%#Surf_153#0.4%#Surf_70#0.1%#Surf_68#1%#Cosolv_35#1%#Cosolv_39#,Oil_1 + 12% Oil_L
1899,0,0.5%#Surf_153#0.4%#Surf_70#0.1%#Surf_68#1%#Cosolv_35#1%#Cosolv_39#,Oil_1 + 12% Oil_L
1900,1,0.5%#Surf_60#0.25%#Surf_67#0.25%#Surf_70#1%#Cosolv_42#,Oil_1 + 12% Oil_L
1901,0,0.5%#Surf_60#0.25%#Surf_67#0.25%#Surf_70#1%#Cosolv_42#,Oil_1 + 12% Oil_L
1902,0,0.5%#Surf_60#0.25%#Surf_67#0.25%#Surf_70#1%#Cosolv_35#,Oil_1 + 12% Oil_L
1903,1,0.5%#Surf_60#0.25%#Surf_67#0.25%#Surf_70#1%#Cosolv_35#,Oil_1 + 12% Oil_L
1904,0,1%#Surf_40#0.5%#Surf_67#1%#Cosolv_48#0.5%#Surf_70#,Oil_1
1905,1,1%#Surf_51#0.5%#Surf_67#1%#Cosolv_48#0.5%#Surf_70#,Oil_1
1906,0,0.1%#Surf_70#,Oil_1
1907,1,0.3%#Surf_81#0.3%#Surf_69#0.3%#Surf_72#0.5%#Cosolv_48#,Oil_1
1908,0,0.25%#Surf_68#0.25%#Surf_208#1%#Cosolv_48#,Oil_3
1909,0,0.1%#Surf_70#0.15%#Surf_68#0.25%#Surf_208#1%#Cosolv_48#,Oil_3
1910,0,0.125%#Surf_7#0.125%#Surf_68#0.25%#Surf_208#1%#Cosolv_48#,Oil_3
1911,1,0.5%#Surf_213#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1912,0,0.5%#Surf_200#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1913,1,0.75%#Surf_200#0.25%#Surf_69#1%#Cosolv_48#,Oil_3
1914,1,0.5%#Surf_213#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1915,1,0.5%#Surf_212#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1916,1,0.25%#Surf_200#0.75%#Surf_69#1%#Cosolv_48#,Oil_3
1917,0,0.5%#Surf_130#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1918,0,0.1%#Surf_200#0.3%#Surf_69#1%#Cosolv_48#,Oil_3
1919,1,0.25%#Surf_6#0.5%#Surf_130#0.25%#Surf_69#1%#Cosolv_48#,Oil_3
1920,1,0.85%#Surf_200#0.15%#Surf_6#1%#Cosolv_48#,Oil_3
1921,1,0.25%#Surf_6#0.25%#Surf_200#0.5%#Surf_69#1%#Cosolv_48#,Oil_3
1922,1,0.125%#Surf_196#0.125%#Surf_169#0.125%#Surf_70#0.125%#Surf_68#0.5%#Cosolv_48#,Oil_3 + 45.1% Oil_H
1923,1,0.125%#Surf_196#0.125%#Surf_169#0.125%#Surf_70#0.125%#Surf_68#0.5%#Cosolv_48#,Oil_3 + 4.98% Oil_L
1924,0,0.125%#Surf_196#0.125%#Surf_169#0.125%#Surf_70#0.125%#Surf_68#0.5%#Cosolv_48#,Oil_3 + 6.91% Oil_L
1925,1,0.125%#Surf_196#0.125%#Surf_169#0.125%#Surf_70#0.125%#Surf_68#0.5%#Cosolv_48#,Oil_3 + 8.36% Oil_H
1926,1,0.125%#Surf_196#0.125%#Surf_169#0.125%#Surf_70#0.125%#Surf_68#0.5%#Cosolv_48#,Oil_3
1927,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6 + 27% Oil_K
1928,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6 + 20.5% Oil_B
1929,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6 + 37.5% Oil_B
1930,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6 + 66.8% Oil_K
1931,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6
1932,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6
1933,1,0.18%#Surf_213#0.12%#Surf_67#0.3%#Cosolv_47#,Oil_6
1934,1,0.6%#Surf_213#0.4%#Surf_67#1%#Cosolv_47#,Oil_6 + 20% Oil_A
1935,1,0.6%#Surf_213#0.4%#Surf_67#1%#Cosolv_47#,Oil_6 + 20% Oil_A
1936,1,0.6%#Surf_213#0.4%#Surf_67#1%#Cosolv_47#,Oil_6 + 20% Oil_A
1937,1,0.35%#Surf_69#0.3%#Cosolv_36#0.35%#Surf_50#2%#Cosolv_48#,Oil_6 + 20% Oil_A
1938,1,0.6%#Surf_213#0.4%#Surf_67#1%#Cosolv_47#,Oil_6
1939,1,0.5%#Surf_213#0.5%#Surf_67#1%#Cosolv_42#,Oil_6
1940,0,0.6%#Surf_213#0.4%#Surf_68#0.5%#Cosolv_22#,Oil_6
1941,1,0.5%#Surf_211#0.25%#Surf_70#0.25%#Surf_69#2%#Cosolv_48#,Oil_6 + 20% Oil_A
1942,1,0.6%#Surf_213#0.4%#Surf_67#0.5%#Cosolv_45#,Oil_6
1943,1,0.5%#Surf_213#0.5%#Surf_67#1%#Cosolv_42#,Oil_6
1944,1,0.5%#Surf_213#0.5%#Surf_67#1%#Cosolv_42#,Oil_6
1945,1,0.6%#Surf_213#0.4%#Surf_67#1%#Cosolv_47#,Oil_6
1946,1,0.5%#Surf_213#0.5%#Surf_67#0.5%#Cosolv_47#,Oil_6
1947,1,0.5%#Surf_70#0.5%#Surf_200#2%#Cosolv_48#,Oil_6 + 20% Oil_A
1948,1,0.6%#Surf_182#0.4%#Surf_17#0.75%#Cosolv_40#,Oil_6
1949,1,0.6%#Surf_182#0.4%#Surf_17#1%#Cosolv_40#,Oil_6
1950,1,0.35%#Surf_69#0.3%#Cosolv_36#0.35%#Surf_50#2%#Cosolv_48#,Oil_6 + 20% Oil_A
1951,1,0.5%#Surf_70#0.5%#Surf_50#1%#Cosolv_6#,Oil_6 + 20% Oil_A
1952,1,0.4%#Surf_201#0.2%#Surf_175#0.4%#Surf_70#2%#Cosolv_48#,Oil_6 + 20% Oil_A
