Depth,Vp,Vs,Vp/Vs,Ip,Por,Vclay,Face
2216.3533,2.7493936,1.3561646,2.027330311,6.446809456,17.27,0.4985,
2216.5056,2.7493936,1.3561646,2.027330311,6.446809456,17.27,0.4985,
2216.658,2.7493936,1.3561646,2.027330311,6.446809456,17.27,0.4985,
2216.8105,2.7493936,1.3561646,2.027330311,6.446809456,17.27,0.4985,
2216.9629,2.7493936,1.3561646,2.027330311,6.446809456,17.27,0.4985,
2217.1152,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2217.2676,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2217.4199,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2217.5725,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2217.7249,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2217.8772,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2218.0295,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2218.1821,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2218.3345,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2218.4868,2.7126392,1.308229,2.073520156,6.387167782,16.18,0.6225,
2218.6392,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2218.7917,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2218.9441,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.0964,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.2488,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.4011,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.5537,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.7061,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2219.8584,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2220.0107,2.6618755,1.2903206,2.062956679,6.182289964,18.55,0.5379,
2220.1633,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2220.3157,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2220.468,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2220.6204,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2220.7729,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2220.9253,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2221.0776,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2221.23,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2221.3823,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2221.5349,2.7209454,1.3191765,2.06260906,6.400843927,16.42,0.5956,
2221.6873,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2221.8396,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2221.9919,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.1445,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.2969,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.4492,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.6016,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.7539,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2222.9065,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2223.0588,2.7160236,1.325292,2.049377496,6.361154874,17.27,0.5456,
2223.2112,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2223.3635,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2223.5161,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2223.6685,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2223.8208,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2223.9731,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2224.1257,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2224.2781,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2224.4304,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2224.5828,2.7329428,1.3257442,2.06144051,6.443178293,16.06,0.6032,
2224.7351,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2224.8877,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.04,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.1924,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.3447,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.4973,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.6497,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.802,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2225.9543,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2226.1069,2.7489409,1.3637078,2.015784393,6.424201212,17.94,0.4524,
2226.2593,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2226.4116,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2226.564,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2226.7163,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2226.8689,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.0212,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.1736,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.3259,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.4785,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.6309,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2227.7832,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2227.9355,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.0881,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.2405,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.3928,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.5452,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.6975,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2228.8501,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2229.0024,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2229.1548,2.7704377,1.3317006,2.080375799,6.608198991,13.94,0.6923,
2229.3071,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2229.4597,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2229.6121,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2229.7644,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2229.9167,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.0693,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.2217,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.374,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.5264,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.6787,2.6347727,1.2299618,2.142158155,6.195588697,15.94,0.7391,
2230.8313,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2230.9836,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.136,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.2883,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.4409,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.5933,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.7456,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2231.8979,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2232.0505,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2232.2029,3.3877491,1.8081251,1.873625392,8.440184581,8,0.4754,
2232.3552,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2232.5076,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2232.6599,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2232.8125,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2232.9648,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.1172,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.2695,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.4221,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.5745,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.7268,2.6976528,1.2813758,2.105278405,6.377801001,15.27,0.6993,
2233.8792,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.0317,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.1841,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.3364,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.4888,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.6411,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.7937,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2234.946,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2235.0984,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2235.2507,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2235.4033,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2235.5557,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2235.708,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2235.8604,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.0129,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.1653,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.3176,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.47,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.6223,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.7749,2.6370983,1.228682,2.146282195,6.209160024,15.7,0.75,
2236.9272,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.0796,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.2319,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.3845,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.5369,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.6892,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.8416,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2237.9941,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2238.1465,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2238.2988,2.8146844,1.3898614,2.025154738,6.683499069,15.15,0.5571,
2238.4512,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2238.6035,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2238.7561,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2238.9084,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.0608,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.2131,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.3657,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.5181,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.6704,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.8228,2.7528955,1.3053655,2.108907812,6.582774098,13.33,0.75,
2239.9753,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.1277,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.28,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.4324,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.5847,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.7373,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2240.8896,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2241.042,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2241.1943,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2241.3469,2.5938466,1.200271,2.161050796,6.068386346,16.67,0.75,
2241.4993,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2241.6516,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2241.804,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2241.9565,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.1089,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.2612,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.4136,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.5659,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.7185,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2242.8708,2.6797606,1.2568215,2.132172787,6.347347415,14.79,0.75,
2243.0232,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.1755,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.3281,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.4805,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.6328,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.7852,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2243.9377,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2244.0901,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2244.2424,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2244.3948,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2244.5471,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2244.6997,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2244.8521,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.0044,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.1567,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.3093,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.4617,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.614,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.7664,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2245.9189,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2246.0713,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.2236,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.376,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.5283,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.6809,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.8333,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2246.9856,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2247.1379,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2247.2905,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2247.4429,2.8927362,1.3994415,2.067064754,7.028180879,10.85,0.75,
2247.5952,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2247.7476,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2247.9001,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.0525,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.2048,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.3572,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.5095,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.6621,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.8145,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2248.9668,2.6569948,1.2417903,2.139648538,6.273687354,15.27,0.75,
2249.1191,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2249.2717,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2249.4241,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2249.5764,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2249.7288,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2249.8813,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2250.0337,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2250.186,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2250.3384,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2250.4907,2.7355593,1.3054176,2.095543449,6.502632906,14.42,0.7045,
2250.6433,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2250.7957,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2250.948,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.1003,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.2529,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.4053,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.5576,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.71,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2251.8625,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2252.0149,2.7562688,1.3217194,2.085366077,6.563807737,14.18,0.6943,
2252.1672,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2252.3196,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2252.4719,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2252.6245,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2252.7769,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2252.9292,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2253.0815,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2253.2341,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2253.3865,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2253.5388,2.7428833,1.3143485,2.08687673,6.517302471,14.55,0.6875,
2253.6912,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2253.8435,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2253.9961,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.1484,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.3008,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.4531,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.6057,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.7581,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2254.9104,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2255.0627,2.7356723,1.3109304,2.086817347,6.490974805,14.79,0.6814,
2255.2153,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2255.3677,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2255.52,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2255.6724,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2255.8247,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2255.9773,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2256.1296,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2256.282,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2256.4343,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2256.5869,2.6207887,1.2179554,2.151793654,6.156157964,16.06,0.75,
2256.7393,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2256.8916,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.0439,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.1965,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.3489,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.5012,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.6536,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.8059,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2257.9585,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2258.1108,2.7646394,1.3314584,2.076399383,6.581530414,14.3,0.6766,
2258.2632,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2258.4155,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2258.5681,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2258.7205,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2258.8728,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.0251,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.1777,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.3301,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.4824,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.6348,2.7880498,1.328851,2.098090606,6.695311171,12.67,0.75,
2259.7871,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2259.9397,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.092,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.2444,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.3967,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.5493,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.7017,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2260.854,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2261.0063,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2261.1589,2.6047852,1.2074459,2.157268661,6.10405494,16.42,0.75,
2261.3113,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2261.4636,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2261.616,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2261.7683,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2261.9209,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.0732,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.2256,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.3779,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.5305,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.6829,2.7687034,1.3159134,2.104016419,6.633427943,13.03,0.75,
2262.8352,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2262.9875,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.1401,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.2925,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.4448,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.5972,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.7495,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2263.9021,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2264.0544,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2264.2068,2.7815545,1.3245038,2.100072873,6.674547805,12.79,0.75,
2264.3591,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2264.5117,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2264.6641,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2264.8164,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2264.9688,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.1213,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.2737,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.426,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.5784,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.7307,2.7399336,1.2967318,2.112953195,6.54117911,13.58,0.75,
2265.8833,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.0356,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.188,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.3403,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.4929,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.6453,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.7976,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2266.95,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2267.1025,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2267.2549,2.721596,1.2845402,2.118731668,6.482238838,13.94,0.75,
2267.4072,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2267.5596,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2267.7119,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2267.8645,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.0168,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.1692,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.3215,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.4741,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.6265,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.7788,2.8245958,1.3600827,2.07678239,6.798348178,12.42,0.7249,
2268.9312,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.0837,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.2361,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.3884,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.5408,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.6931,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.8457,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2269.998,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2270.1504,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2270.3027,2.7735477,1.323496,2.095622276,6.640054861,13.21,0.7337,
2270.4553,2.7095797,1.2765653,2.122554718,6.443555294,14.18,0.75,
