H,RH,T,WD,WS,Precip,SR,PM1,HOD,DOW,MOY,Time
2232.639404,14.425,31.99846802,301.0465134,5.028357366,0,298031.9405,NaN,19,1,4,4/10/2017 18:00
2013.146362,16.165,28.20693359,299.5860315,3.935893471,0,4377.51336,NaN,20,1,4,4/10/2017 19:00
1892.690918,17.12,26.91069946,300.0875299,3.921265609,0,-2.33E-10,NaN,21,1,4,4/10/2017 20:00
1714.227661,18.14,25.81154785,301.3289041,3.841362117,0,-2.33E-10,NaN,22,1,4,4/10/2017 21:00
1249.284668,21.25,24.73659668,302.0715018,3.751623338,0,-2.33E-10,NaN,23,1,4,4/10/2017 22:00
264.6381836,24.105,23.72060547,301.7855562,3.615465779,0,-2.33E-10,NaN,24,1,4,4/10/2017 23:00
66.09111786,26.465,22.8046814,301.3229798,3.485330812,0,-2.33E-10,NaN,1,2,4,4/11/2017 0:00
65.87541199,27.26,21.93026123,301.5475636,3.407580194,0,-2.33E-10,NaN,2,2,4,4/11/2017 1:00
65.65034485,27.26,21.01452026,301.9594705,3.368892391,0,-2.33E-10,NaN,3,2,4,4/11/2017 2:00
65.45745087,28.96,20.16945801,303.186042,3.360509352,0,-2.33E-10,NaN,4,2,4,4/11/2017 3:00
65.28270721,30.77,19.45049438,305.6205114,3.371492025,0,-2.33E-10,NaN,5,2,4,4/11/2017 4:00
65.13417053,35.02,18.78637085,308.2087881,3.393628585,0,-2.33E-10,NaN,6,2,4,4/11/2017 5:00
64.99369812,45.04,18.26836548,309.9496208,3.396982979,0,27799.46628,NaN,7,2,4,4/11/2017 6:00
64.92913818,41,20.17543945,309.611048,4.049466357,0,438969.8191,NaN,8,2,4,4/11/2017 7:00
65.22807312,35.09,22.78591309,302.7004828,4.114679544,0,1109857.588,112.57309,9,2,4,4/11/2017 8:00
464.0007935,26.22,27.30669556,294.5133452,4.19101561,0,1772577.008,106.5854285,10,2,4,4/11/2017 9:00
1313.138794,20.09,32.34298096,312.5265278,7.821061659,0,2325813.464,42.0878031,11,2,4,4/11/2017 10:00
1693.612061,16.395,34.33217773,313.9642511,8.205140733,0,2710267.447,21.48253656,12,2,4,4/11/2017 11:00
2080.133057,13.095,35.74437866,313.7954983,8.251337521,0,2883968.982,19.43897011,13,2,4,4/11/2017 12:00
2339.114746,12.39,36.77141724,311.9299822,8.285493439,0,2852875.098,23.71957017,14,2,4,4/11/2017 13:00
2547.077881,12.25,37.37868652,308.9115811,8.328458272,0,2611976.477,20.94778538,15,2,4,4/11/2017 14:00
2615.067871,9.9,37.5850769,307.010715,8.335380361,0,2181626.297,17.15612974,16,2,4,4/11/2017 15:00
2618.057129,9.555,37.49581299,306.1064835,8.155604069,0,1600409.858,17.52249505,17,2,4,4/11/2017 16:00
2562.070313,9.9,36.92711792,304.8827319,7.500138222,0,931868.7976,20.00239392,18,2,4,4/11/2017 17:00
2306.055664,13.38,34.41445313,301.8458629,4.736905898,0,296587.8124,26.5894918,19,2,4,4/11/2017 18:00
2008.05603,16.885,30.70647583,298.6787426,3.999343487,0,4783.674393,37.71247182,20,2,4,4/11/2017 19:00
1919.554688,17.47,29.32766113,298.7817411,4.02416953,0,-2.33E-10,51.58012151,21,2,4,4/11/2017 20:00
1023.337097,17.59,28.12059937,302.4265481,3.886812104,0,-2.33E-10,66.52109184,22,2,4,4/11/2017 21:00
80.95188904,19.97,26.93096313,307.4704257,3.623061391,0,-2.33E-10,56.08925434,23,2,4,4/11/2017 22:00
66.77787018,19.15,25.94991455,312.4247122,3.43776749,0,-2.33E-10,55.95720398,24,2,4,4/11/2017 23:00
66.53294373,19.72,25.11452637,316.73053,3.290063209,0,-2.33E-10,49.51553481,1,3,4,4/12/2017 0:00
66.31973267,21.68,24.41262207,320.7404049,3.130468871,0,-2.33E-10,37.68876963,2,3,4,4/12/2017 1:00
66.12088776,25.205,23.75487671,324.9190697,2.951388873,0,-2.33E-10,39.09530579,3,3,4,4/12/2017 2:00
65.93753815,27.53,23.04390869,323.4231127,2.874129066,0,-2.33E-10,46.96109685,4,3,4,4/12/2017 3:00
65.74874878,34.33,22.12819824,317.5967725,2.945358222,0,-2.33E-10,53.02672919,5,3,4,4/12/2017 4:00
65.55342865,39.09,21.14351807,313.0559332,3.049942009,0,-2.33E-10,72.40461708,6,3,4,4/12/2017 5:00
65.3729248,42.85,20.36623535,309.8276741,3.063561631,0,30101.04547,90.26206283,7,3,4,4/12/2017 6:00
65.28103638,39.09,21.72527466,306.454813,3.236936612,0,442805.7844,83.12339358,8,3,4,4/12/2017 7:00
65.53620148,33.57,24.1602417,296.7675573,3.388271341,0,1105299.559,96.96419197,9,3,4,4/12/2017 8:00
332.5806274,29.28,28.47997437,281.5515459,2.871330333,0,1756781.856,100.7300939,10,3,4,4/12/2017 9:00
1304.945679,21.655,34.46581421,314.9130529,6.122423817,0,2301985.35,78.62867931,11,3,4,4/12/2017 10:00
1812.887695,18.29,36.81575928,317.1627242,6.333045571,0,2685265.979,64.02706189,12,3,4,4/12/2017 11:00
2459.874512,15.93,38.26326904,318.0081769,6.358281193,0,2864021.962,46.95991265,13,3,4,4/12/2017 12:00
2822.851318,14.58,39.13311157,314.1350743,6.335953294,0,2835906.593,41.11316739,14,3,4,4/12/2017 13:00
3134.838379,13.34,39.54421387,307.600519,6.439368646,0,2596181.325,34.46485784,15,3,4,4/12/2017 14:00
3424.830322,9.37,39.60259399,304.6125748,6.581100308,0,2165289.598,24.7411985,16,3,4,4/12/2017 15:00
3620.812988,9.37,39.37075195,303.0507334,6.644280072,0,1591835.348,25.89448636,17,3,4,4/12/2017 16:00
3890.806152,9.37,38.74779663,301.6422641,6.50039178,0,928619.5093,20.70147069,18,3,4,4/12/2017 17:00
1256.305542,10.63,35.84536133,299.4337816,3.869231827,0,297761.1665,25.54754171,19,3,4,4/12/2017 18:00
885.8127441,14.05,32.56768188,298.1188308,3.685001485,0,5189.835426,38.1752826,20,3,4,4/12/2017 19:00
879.5631714,15.82,31.26793823,299.9711622,3.698020364,0,-2.33E-10,52.89873387,21,3,4,4/12/2017 20:00
861.578064,18.56,30.22588501,302.5159859,3.608459782,0,-2.33E-10,68.35599024,22,3,4,4/12/2017 21:00
860.8433838,19.8,29.31759033,303.1438029,3.456665592,0,-2.33E-10,92.58511935,23,3,4,4/12/2017 22:00
846.3397217,21.655,28.52385864,302.7401887,3.291240295,0,-2.33E-10,90.4958876,24,3,4,4/12/2017 23:00
859.0811157,24.16,27.60042725,306.6314044,3.228612069,0,-2.33E-10,79.48330911,1,4,4,4/13/2017 0:00
888.5604858,24.72,26.75100098,313.4552908,3.119977343,0,-2.33E-10,77.5480742,2,4,4,4/13/2017 1:00
902.0888062,29.99,26.0598999,319.7734494,2.896580682,0,-2.33E-10,78.58559529,3,4,4,4/13/2017 2:00
859.8797607,31.62,25.58666382,328.3965612,2.587698183,0,-2.33E-10,80.14264327,4,4,4,4/13/2017 3:00
820.1365356,35.035,25.23015747,337.4190511,2.21894099,0,-2.33E-10,91.42613582,5,4,4,4/13/2017 4:00
909.8751221,39.655,24.75869141,341.0265664,1.851475034,0,-2.33E-10,91.62881915,6,4,4,4/13/2017 5:00
1230.875244,42.135,24.13161621,337.3463222,1.507308911,0,33034.43071,180.1445901,7,4,4,4/13/2017 6:00
2002.88623,39.655,24.27282104,330.591897,1.162848386,0,455171.1314,222.7884203,8,4,4,4/13/2017 7:00
2426.939209,33.145,25.81844482,311.0485191,0.784519447,0,1124343.998,199.4986413,9,4,4,4/13/2017 8:00
1948.907349,25.45,29.81981812,254.4471364,0.630993857,0,1782324.872,153.7312945,10,4,4,4/13/2017 9:00
2284.928223,18.13,35.89693604,301.5207438,1.544267278,0,2329649.429,74.07741341,11,4,4,4/13/2017 10:00
2480.940918,15.075,37.69890747,298.0498828,1.787215709,0,2710267.447,29.8100408,12,4,4,4/13/2017 11:00
2564.968018,13.505,38.52941284,286.9453853,1.816829067,0,2900350.81,21.87843337,13,4,4,4/13/2017 12:00
2627.968994,12.89,39.14541016,284.7789165,2.067329696,0,2869708.217,34.60169318,14,4,4,4/13/2017 13:00
2727.960205,11,39.49047241,288.651018,2.312092779,0,2627952.144,48.88205401,15,4,4,4/13/2017 14:00
2842.966309,10.36,39.5848938,296.7864757,2.611484459,0,2196879.901,43.24188333,16,4,4,4/13/2017 15:00
2845.980713,9.72,39.46453247,306.0560166,3.098472365,0,1616114.752,32.37571905,17,4,4,4/13/2017 16:00
2706.998047,9.63,38.94906006,314.0677727,3.265512502,0,947528.5619,28.73751554,18,4,4,4/13/2017 17:00
2298.004883,9.805,36.82979736,320.9360611,2.218823911,0,308140.8373,31.79721661,19,4,4,4/13/2017 18:00
2083.019531,12.66,35.49120483,326.4627229,2.236248984,0,5866.770482,40.69229414,20,4,4,4/13/2017 19:00
1895.039795,15.19,34.78017578,330.7652554,2.006003844,0,-2.33E-10,54.68697854,21,4,4,4/13/2017 20:00
1729.635742,21.405,34.13509521,327.6716064,1.671463656,0,-2.33E-10,64.89385961,22,4,4,4/13/2017 21:00
1595.164063,22.02,33.36702881,313.0419156,1.413622476,0,-2.33E-10,88.84873082,23,4,4,4/13/2017 22:00
1187.109375,22.675,32.60027466,296.1904654,1.409438902,0,-2.33E-10,85.99381299,24,4,4,4/13/2017 23:00
987.4053345,23.2,31.87276611,283.7088236,1.53480228,0,-2.33E-10,109.4043294,1,5,4,4/14/2017 0:00
982.6708374,24.72,31.1007019,275.6182966,1.6355013,0,-2.33E-10,124.2874893,2,5,4,4/14/2017 1:00
993.2056274,26.22,30.29744873,275.2514041,1.71639761,0,-2.33E-10,122.4512217,3,5,4,4/14/2017 2:00
556.9609985,27.15,29.5161377,277.2235334,1.467614246,0,-2.33E-10,108.5895384,4,5,4,4/14/2017 3:00
452.5057068,28.08,28.75936279,267.4858136,0.788298246,0,-2.33E-10,96.76489339,5,5,4,4/14/2017 4:00
484.6343994,27.15,28.01210938,175.9668879,0.56762107,0,-2.33E-10,101.1039128,6,5,4,4/14/2017 5:00
545.0081787,26.22,27.10897217,150.4698142,1.450392051,0,34929.84887,110.1347922,7,5,4,4/14/2017 6:00
596.4666138,28.22,26.69454346,152.3804215,2.01223152,0,454313.6803,153.5635504,8,5,4,4/14/2017 7:00
702.2470703,26.235,28.73858032,156.8526717,3.230908386,0,1109361.169,155.9028813,9,5,4,4/14/2017 8:00
968.744812,21.415,32.26931152,162.7169288,2.802591785,0,1752133.569,133.2954102,10,5,4,4/14/2017 9:00
1590.241943,17.205,36.85662231,170.9338113,2.593390361,0,2287498.94,169.7195232,11,5,4,4/14/2017 10:00
2163.260498,15.19,38.44857178,183.2582941,1.683818525,0,2661302.478,69.3178189,12,5,4,4/14/2017 11:00
2728.241943,15.3,39.47490845,209.9044039,0.990506039,0,2827693.114,54.03192883,13,5,4,4/14/2017 12:00
2989.193115,12.84,40.20287476,264.3180786,0.884270632,0,2796373.586,52.16275382,14,5,4,4/14/2017 13:00
2922.17627,9.89,40.59926758,296.0769671,1.336497276,0,2558543.736,50.67382561,15,5,4,4/14/2017 14:00
2924.178467,9.38,40.68084106,308.5040252,1.689243032,0,2075663.397,61.74319008,16,5,4,4/14/2017 15:00
2908.096191,9.38,40.54989014,311.1227504,1.980649233,0,1579289.485,42.62553639,17,5,4,4/14/2017 16:00
2407.011963,9.635,40.05263672,309.6375933,2.165477167,0,790705.274,43.38210685,18,5,4,4/14/2017 17:00
1029.007446,11.485,38.35390625,312.7953275,1.737971815,0,229616.3709,57.23331456,19,5,4,4/14/2017 18:00
997.4865723,14.475,36.83150635,319.0689224,2.059973087,0,5189.835426,70.46612457,20,5,4,4/14/2017 19:00
725.9969482,16.155,35.66237793,323.7294446,2.255702167,0,-2.33E-10,89.91571855,21,5,4,4/14/2017 20:00
549.7617798,20.045,34.68016968,326.1861671,2.327187623,0,-2.33E-10,105.2726917,22,5,4,4/14/2017 21:00
337.0231018,23.32,33.81014404,325.803101,2.323818224,0,-2.33E-10,122.6828407,23,5,4,4/14/2017 22:00
407.7963257,27.29,32.9062439,324.0800777,2.287459259,0,-2.33E-10,152.2558145,24,5,4,4/14/2017 23:00
891.5780029,31.955,31.9369751,325.9730712,2.262724058,0,-2.33E-10,152.4027661,1,6,4,4/15/2017 0:00
1662.129028,34.97,30.80599365,334.7228337,2.332276511,0,-2.33E-10,166.5325349,2,6,4,4/15/2017 1:00
2242.138428,36.02,29.60427246,347.2968906,2.436048851,0,-2.33E-10,167.6724376,3,6,4,4/15/2017 2:00
2491.137695,38.185,28.48070679,2.91274854,2.469216348,0,-2.33E-10,160.1948909,4,6,4,4/15/2017 3:00
2507.165283,41.69,27.68123779,19.4439655,2.31921209,0,-2.33E-10,157.8131715,5,6,4,4/15/2017 4:00
2585.198975,44.25,27.28450928,38.863312,1.935899571,0,-2.33E-10,160.0218961,6,6,4,4/15/2017 5:00
2889.185059,NaN,26.89586792,60.8331155,1.499366297,0,37727.8471,153.6314248,7,6,4,4/15/2017 6:00
3237.212891,37.135,27.16289673,86.7891132,1.049033841,0,462482.03,181.3578436,8,6,4,4/15/2017 7:00
3182.220703,33.35,28.64510498,131.9560967,1.015161486,0,1118432.099,165.5679602,9,6,4,4/15/2017 8:00
1871.281494,25.34,32.1894165,186.0763687,1.125172038,0,1763370.691,98.10663098,10,6,4,4/15/2017 9:00
2545.321045,23.425,37.8194519,303.5942195,1.960899395,0,2303384.349,125.4781085,11,6,4,4/15/2017 10:00
2664.286621,19,39.76607666,306.3201561,3.139357207,0,2682558.238,81.2253648,12,6,4,4/15/2017 11:00
2932.244873,16.94,40.64214478,305.2934987,3.636903635,0,2861494.738,56.66950714,13,6,4,4/15/2017 12:00
3107.189697,14.715,41.19671021,304.6643117,4.009328476,0,2831709.596,67.40275149,14,6,4,4/15/2017 13:00
3166.160156,12.51,41.4510437,304.0030049,4.317433098,0,2598076.743,43.25461019,15,6,4,4/15/2017 14:00
3187.119629,9.06,41.4999939,305.8258493,4.72299012,0,2176978.01,30.35766606,16,6,4,4/15/2017 15:00
3220.144531,8.74,41.37966309,308.6768531,5.206942871,0,1605689.952,24.96183189,17,6,4,4/15/2017 16:00
3232.192139,8.895,40.9036499,311.5705358,5.486723464,0,945723.4017,22.85495919,18,6,4,4/15/2017 17:00
3224.249756,9.65,38.40743408,312.1517191,3.546762518,0,312969.6407,25.81104344,19,6,4,4/15/2017 18:00
3197.2146,11.73,35.13656006,311.0258304,3.670564174,0,6904.737567,37.4848542,20,6,4,4/15/2017 19:00
3023.172852,14.665,33.54369507,311.8969793,3.870999314,0,-2.33E-10,46.38794772,21,6,4,4/15/2017 20:00
2736.135742,16.96,32.2300354,314.5499253,3.957268457,0,-2.33E-10,59.78415129,22,6,4,4/15/2017 21:00
2403.106934,17.32,31.00148926,318.0197067,3.94868096,0,-2.33E-10,73.22456642,23,6,4,4/15/2017 22:00
1970.591553,19.56,29.97954712,321.0296366,3.808833012,0,-2.33E-10,81.47875557,24,6,4,4/15/2017 23:00
1189.091064,22.19,29.38579712,323.07578,3.564620762,0,-2.33E-10,NaN,1,7,4,4/16/2017 0:00
793.7949219,24.29,29.25872192,324.4713924,3.173998423,0,-2.33E-10,NaN,2,7,4,4/16/2017 1:00
368.4052429,26.625,29.17589722,325.7383653,2.620085421,0,-2.33E-10,NaN,3,7,4,4/16/2017 2:00
224.6329041,26.355,28.60079346,327.6206646,2.256818615,0,-2.33E-10,NaN,4,7,4,4/16/2017 3:00
672.3925781,26.22,27.75927124,328.9022672,2.068077287,0,-2.33E-10,NaN,5,7,4,4/16/2017 4:00
1647.216187,31.9,27.04644165,326.6672211,1.817981015,0,-2.33E-10,NaN,6,7,4,4/16/2017 5:00
1647.715698,32.875,26.5437561,315.0023666,1.426475346,0,41518.68341,NaN,7,7,4,4/16/2017 6:00
2198.20874,32.875,26.94356689,281.8346725,1.092325887,0,477464.8592,NaN,8,7,4,4/16/2017 7:00
2151.196777,24.29,28.83434448,240.5435498,1.707315557,0,1137702.183,NaN,9,7,4,4/16/2017 8:00
1182.179565,22.655,32.91253052,215.4237204,2.007514674,0,1782911.549,NaN,10,7,4,4/16/2017 9:00
2359.201416,21.08,38.53130493,255.5480973,1.423406517,0,2320713.887,NaN,11,7,4,4/16/2017 10:00
2553.206299,19,40.70931396,272.8038392,1.504537708,0,2695690.778,NaN,12,7,4,4/16/2017 11:00
2798.217041,17.05,41.67461548,262.0712152,1.486771126,0,2868986.153,NaN,13,7,4,4/16/2017 12:00
2924.204102,15.65,42.29403076,257.4568848,1.538449793,0,2836357.883,NaN,14,7,4,4/16/2017 13:00
3026.205566,30.435,42.6368042,263.4743754,1.65631672,0,2587471.428,NaN,15,7,4,4/16/2017 14:00
3020.205566,13.04,42.67336426,278.926178,2.239823841,0,2166598.339,NaN,16,7,4,4/16/2017 15:00
3022.217285,13.04,42.49251709,288.9566917,3.070534491,0,1580507.968,NaN,17,7,4,4/16/2017 16:00
2708.240723,13.75,41.92702637,293.2126447,3.628772202,0,938051.4711,NaN,18,7,4,4/16/2017 17:00
1105.282349,15.89,39.58162842,293.9099002,2.596461764,0,310442.4165,NaN,19,7,4,4/16/2017 18:00
221.6340332,21.455,37.28334961,292.5897694,2.969659188,0,7446.285612,NaN,20,7,4,4/16/2017 19:00
225.1562042,23.965,36.1647583,291.1710879,2.969651374,0,-2.33E-10,NaN,21,7,4,4/16/2017 20:00
231.6858215,26.05,35.36309204,283.1696451,2.832039073,0,-2.33E-10,NaN,22,7,4,4/16/2017 21:00
176.8022156,32.37,34.50313721,269.7565488,2.782234273,0,-2.33E-10,NaN,23,7,4,4/16/2017 22:00
176.5197449,33.29,33.47792969,258.2716609,2.863626797,0,-2.33E-10,NaN,24,7,4,4/16/2017 23:00
167.3832703,35.25,32.39660034,249.5580216,2.989653857,0,-2.33E-10,NaN,1,1,4,4/17/2017 0:00
180.8568115,37.695,31.41494141,242.8318978,3.101103506,0,-2.33E-10,NaN,2,1,4,4/17/2017 1:00
212.4596405,41.33,30.51497803,237.6454607,3.203245916,0,-2.33E-10,NaN,3,1,4,4/17/2017 2:00
201.9847717,42.52,29.83947144,234.1224802,3.153091156,0,-2.33E-10,NaN,4,1,4,4/17/2017 3:00
212.0057678,43.795,29.35018311,231.2384897,2.957943278,0,-2.33E-10,NaN,5,1,4,4/17/2017 4:00
332.3092957,45.07,28.81148682,227.2134398,2.761015415,0,-2.33E-10,NaN,6,1,4,4/17/2017 5:00
883.1921387,47.79,28.15130005,222.6001005,2.56959298,0,42917.68253,NaN,7,1,4,4/17/2017 6:00
902.4401855,47.92,28.40493164,215.2704453,2.015777215,0,469973.4446,NaN,8,1,4,4/17/2017 7:00
965.6480103,42.8,30.24297485,197.79589,2.249119046,0,1115092.553,NaN,9,1,4,4/17/2017 8:00
846.1696167,38.18,33.72203979,157.8545945,1.883881943,0,1749109.926,NaN,10,1,4,4/17/2017 9:00
1746.663086,32.05,38.3902832,144.1131346,2.219926835,0,2278066.978,NaN,11,1,4,4/17/2017 10:00
2220.198486,27.865,40.28414307,142.2247297,1.501076274,0,2648395.583,NaN,12,1,4,4/17/2017 11:00
2723.17627,24.995,41.31295166,166.0989113,0.662321113,0,2823947.407,NaN,13,1,4,4/17/2017 12:00
2850.157715,21.635,42.00231323,263.5028288,0.829468093,0,2792718.136,NaN,14,1,4,4/17/2017 13:00
2943.091553,16.225,42.3855835,288.3883493,1.878385502,0,2556512.931,NaN,15,1,4,4/17/2017 14:00
3065.038574,13.8,42.51992188,300.1555892,2.795843989,0,2136046.004,NaN,16,1,4,4/17/2017 15:00
3238.029297,14.285,42.50496826,309.2675189,3.582903339,0,1572745.779,NaN,17,1,4,4/17/2017 16:00
3489.045898,14.645,42.08553467,316.4343986,4.003576104,0,928077.9613,NaN,18,1,4,4/17/2017 17:00
3237.073242,15.95,39.98534546,324.1732663,2.594851067,0,311841.4156,NaN,19,1,4,4/17/2017 18:00
3192.121826,21.03,38.28807983,333.2108527,2.549109877,0,7942.704653,NaN,20,1,4,4/17/2017 19:00
3193.090088,28.815,37.65197144,338.4012117,2.233191374,0,-2.33E-10,NaN,21,1,4,4/17/2017 20:00
3193.085205,39.845,37.04250488,336.6291663,1.649270315,0,-2.33E-10,NaN,22,1,4,4/17/2017 21:00
3252.107422,39.705,36.1770874,313.0302134,1.072357891,0,-2.33E-10,NaN,23,1,4,4/17/2017 22:00
3301.123047,38.45,35.00771484,267.7129014,1.260154575,0,-2.33E-10,NaN,24,1,4,4/17/2017 23:00
3335.155762,39.57,33.51430664,255.0134694,1.970750303,0,-2.33E-10,NaN,1,2,4,4/18/2017 0:00
3352.162842,42.015,31.7489563,259.5736146,2.579428737,0,-2.33E-10,NaN,2,2,4,4/18/2017 1:00
3019.184082,44.34,30.10689697,270.0750511,2.879739848,0,-2.33E-10,NaN,3,2,4,4/18/2017 2:00
3029.202637,47.27,28.89818726,283.5651948,2.9984782,0,-2.33E-10,NaN,4,2,4,4/18/2017 3:00
3106.09668,54.55,27.97887573,296.0866739,3.075000688,0,-2.33E-10,NaN,5,2,4,4/18/2017 4:00
3331.019531,54.55,27.16521606,303.101468,3.118579678,0,-2.33E-10,NaN,6,2,4,4/18/2017 5:00
2968.936768,56.195,26.4236084,304.8269719,3.08500772,0,46708.51884,NaN,7,2,4,4/18/2017 6:00
3018.869873,53.01,27.53554688,302.8674377,3.495658413,0,488295.8201,NaN,8,2,4,4/18/2017 7:00
3187.803467,34.73,29.52071533,300.5766727,3.950563636,0,1144155.631,NaN,9,2,4,4/18/2017 8:00
472.1722107,21.91,33.29146729,296.250855,3.800524725,0,1784265.42,NaN,10,2,4,4/18/2017 9:00
1181.752319,18.53,37.42086182,294.8684278,4.90229431,0,2316381.502,NaN,11,2,4,4/18/2017 10:00
1985.715698,16.6,40.51287231,294.0220722,6.185343555,0,2686755.236,NaN,12,2,4,4/18/2017 11:00
2832.751709,14.9,41.8722168,293.401897,6.629804871,0,2835049.142,NaN,13,2,4,4/18/2017 12:00
3482.777588,13.75,42.73671875,292.9564078,7.002355015,0,2805173.741,NaN,14,2,4,4/18/2017 13:00
3557.812988,12.37,43.18911133,292.8226896,7.319719566,0,2572443.469,NaN,15,2,4,4/18/2017 14:00
3733.847656,11.35,43.30465088,292.98773,7.430377988,0,2156895.603,NaN,16,2,4,4/18/2017 15:00
3930.872314,10.325,43.19796143,292.1670873,7.392436245,0,1592692.799,NaN,17,2,4,4/18/2017 16:00
3941.907959,10.15,42.68789063,288.5829297,7.05619122,0,945181.8537,NaN,18,2,4,4/18/2017 17:00
3167.927734,10.89,40.50905762,280.2240433,4.91269149,0,319287.7012,NaN,19,2,4,4/18/2017 18:00
3536.965088,13.34,36.85500488,270.7941013,4.474090178,0,8619.639708,NaN,20,2,4,4/18/2017 19:00
3479.986816,16.6,35.69051514,267.2544641,5.161072313,0,-2.33E-10,NaN,21,2,4,4/18/2017 20:00
3348.991699,17.55,34.78560791,268.0473358,5.586251167,0,-2.33E-10,NaN,22,2,4,4/18/2017 21:00
3187.015137,18.56,33.76641235,270.5068427,5.550542089,0,-2.33E-10,NaN,23,2,4,4/18/2017 22:00
3124.064453,19.1,32.72585449,272.7357378,5.331212176,0,-2.33E-10,NaN,24,2,4,4/18/2017 23:00
3025.080566,19.64,31.67781982,274.0170056,5.072675118,0,-2.33E-10,NaN,1,3,4,4/19/2017 0:00
2967.101074,19.64,30.71663818,274.4103412,4.899282958,0,-2.33E-10,NaN,2,3,4,4/19/2017 1:00
2795.120605,22.27,29.81401978,274.6928929,4.75780309,0,-2.33E-10,NaN,3,3,4,4/19/2017 2:00
2495.159668,22.27,28.89293823,276.0662323,4.534036236,0,-2.33E-10,NaN,4,3,4,4/19/2017 3:00
2169.20752,22.93,27.94051514,278.3564123,4.337252765,0,-2.33E-10,NaN,5,3,4,4/19/2017 4:00
2129.251221,24.025,27.05822144,280.7712756,4.271107492,0,-2.33E-10,NaN,6,3,4,4/19/2017 5:00
1817.286133,23.895,26.34847412,282.3274797,4.332234564,0,49732.16209,NaN,7,3,4,4/19/2017 6:00
1791.763184,21.93,27.64678345,281.5733173,5.66581975,0,496012.8798,NaN,8,3,4,4/19/2017 7:00
1676.746948,18.12,30.04885254,278.8778275,5.279580253,0,1152323.981,NaN,9,3,4,4/19/2017 8:00
1593.748901,15.29,35.21868286,277.5410272,5.487664262,0,1792794.801,NaN,10,3,4,4/19/2017 9:00
2005.207764,14.08,39.41713867,278.0548403,6.051276102,0,2325948.851,NaN,11,3,4,4/19/2017 10:00
2398.194336,12.565,40.80111084,273.2568126,5.451801583,0,2699120.583,NaN,12,3,4,4/19/2017 11:00
2669.186523,11.485,41.6994873,268.3680507,5.168857939,0,2866007.638,NaN,13,3,4,4/19/2017 12:00
2912.155518,10.89,42.28322754,265.1715991,5.153236712,0,2832070.628,NaN,14,3,4,4/19/2017 13:00
3151.165039,10.78,42.57061157,264.6218823,5.282426081,0,2592616.134,NaN,15,3,4,4/19/2017 14:00
3278.16626,10.78,42.59127197,266.1780191,5.370941528,0,2169712.24,NaN,16,3,4,4/19/2017 15:00
3414.158691,10.78,42.40224609,267.1080288,5.334381753,0,1602350.406,NaN,17,3,4,4/19/2017 16:00
3387.169678,10.78,41.86727295,268.4493751,5.135901067,0,950687.5921,NaN,18,3,4,4/19/2017 17:00
3220.180176,10.85,39.78276978,272.048007,3.185588778,0,321092.8614,NaN,19,3,4,4/19/2017 18:00
3175.160156,11.79,37.07088623,278.3488191,3.19076579,0,9116.058749,NaN,20,3,4,4/19/2017 19:00
3169.156982,19.76,36.05184326,282.0972883,3.222671968,0,-2.33E-10,NaN,21,3,4,4/19/2017 20:00
3163.158203,20.62,35.35878906,280.3671649,3.147014031,0,-2.33E-10,NaN,22,3,4,4/19/2017 21:00
3139.166016,19.95,34.7394043,273.3466886,3.056387309,0,-2.33E-10,NaN,23,3,4,4/19/2017 22:00
3059.208496,19.705,33.97225342,263.5555972,3.041566393,0,-2.33E-10,NaN,24,3,4,4/19/2017 23:00
2966.225586,21.29,32.8822876,254.5809735,3.166564227,0,-2.33E-10,NaN,1,4,4,4/20/2017 0:00
3113.224121,25.08,31.44176636,249.6450801,3.373288045,0,-2.33E-10,NaN,2,4,4,4/20/2017 1:00
3205.242676,25.79,29.94112549,249.3914283,3.531016597,0,-2.33E-10,NaN,3,4,4,4/20/2017 2:00
3167.239014,26.405,28.57845459,252.5589397,3.609584238,0,-2.33E-10,NaN,4,4,4,4/20/2017 3:00
1618.711304,27.03,27.47536621,256.1399832,3.696950527,0,-2.33E-10,NaN,5,4,4,4/20/2017 4:00
1360.703857,24.425,26.56096802,257.9049148,3.789795155,0,-2.33E-10,NaN,6,4,4,4/20/2017 5:00
1348.653076,23.59,25.96694336,258.7621226,4.015583411,0,52665.54733,NaN,7,4,4,4/20/2017 6:00
1311.102051,23.895,27.38497314,258.5807763,5.54953812,0,500255.0061,NaN,8,4,4,4/20/2017 7:00
1247.583252,22.035,29.79592285,256.6536706,5.28964418,0,1148307.499,NaN,9,4,4,4/20/2017 8:00
575.5792236,20.13,34.40352783,255.8436303,5.359314171,0,1778173.004,NaN,10,4,4,4/20/2017 9:00
1645.578247,20.62,39.24102173,262.8853857,5.60789789,0,2299593.513,NaN,11,4,4,4/20/2017 10:00
2200.080322,17.995,41.40535889,267.1453705,4.723421076,0,2658955.769,NaN,12,4,4,4/20/2017 11:00
2539.096191,16.16,42.40657959,266.2198723,4.206330156,0,2821239.667,NaN,13,4,4,4/20/2017 12:00
2789.105713,14.92,43.08046875,263.4646131,4.129091026,0,2760947.318,NaN,14,4,4,4/20/2017 13:00
2965.102783,13.8,43.44225464,261.5723111,4.322277842,0,2521583.082,NaN,15,4,4,4/20/2017 14:00
3057.088379,12.59,43.44539795,261.7240764,4.631372673,0,2049804.477,NaN,16,4,4,4/20/2017 15:00
